heading (radians),x (meters),y (meters),theta (radians),cost
1.3406256117986968,1.7851595607570125,-0.22153182344995273,1.3406256117986968,0.004592342659545429
1.3380259692384555,1.7864772570519902,-0.21593620161550567,1.3380259692384555,0.005748678738626697
1.335385590682467,1.7880778600361333,-0.20921926666850424,1.335385590682467,0.006905008688995034
1.3337061607394614,1.789859818935848,-0.20181570108338248,1.3337061607394614,0.0076149957907717305
1.335189871067836,1.7917034461067,-0.19417289515181602,1.335189871067836,0.007862025416690788
1.3417573138646086,1.793556325929811,-0.18637007661643118,1.3417573138646086,0.008019796801355818
1.3533920649717854,1.7954138586221158,-0.17823016323796978,1.3533920649717854,0.008349168671899955
1.3664459422152833,1.797239371597003,-0.16972937909248717,1.3664459422152833,0.008694586172416145
1.3776185569468873,1.798983201983197,-0.16108675618347948,1.3776185569468873,0.008816795061875849
1.387301584710045,1.800637697323544,-0.1524199765883054,1.387301584710045,0.008823288694276976
1.3961164007014641,1.8021317941461676,-0.1441803306754143,1.3961164007014641,0.00837401278272231
1.4046363054249722,1.803552360923371,-0.13594123905696562,1.4046363054249722,0.008360660300818671
1.4133510574616686,1.8049021383166277,-0.12769087527073503,1.4133510574616686,0.008360047943432624
1.4217853937025542,1.8061121851685644,-0.1198747385426054,1.4217853937025542,0.007909248177715683
1.4300288532126753,1.807384873212255,-0.11117015510573007,1.4300288532126753,0.008797130649596913
1.438512193168652,1.8085889632164536,-0.10242816776581729,1.438512193168652,0.008824521255535974
1.4472185561421038,1.8097188124538852,-0.09367768334673486,1.4472185561421038,0.008823125119136029
1.4548117090850712,1.8107205524803256,-0.08535970702589625,1.4548117090850712,0.008378079323723583
1.4610730207188447,1.8116622589398312,-0.07704925810852316,1.4610730207188447,0.008363633915000241
1.4677036778290489,1.8126003322954918,-0.0682768819477678,1.4677036778290489,0.00882238998947502
1.4754502896431785,1.8134759006466736,-0.059494873765980505,1.4754502896431785,0.008825547441522844
1.4838891789774404,1.814280196109628,-0.05070733199027338,1.4838891789774404,0.008824272301528716
1.4926184640598414,1.81500891282675,-0.04191361907689307,1.4926184640598414,0.008823854875096519
1.5000780621503085,1.8156320194360551,-0.03355417633629647,1.5000780621503085,0.008382633522937348
1.506155697479042,1.816197989669772,-0.025209001177872288,1.506155697479042,0.008364345206304767
1.5114297108947874,1.816688995839999,-0.0173020264443024,1.5114297108947874,0.007922205279877165
1.5161882285197152,1.8171907335702424,-0.008511062286783716,1.5161882285197152,0.008805270669816343
1.519344908138011,1.8176335882451422,-0.00014042093794351137,1.519344908138011,0.008382347932053046
1.5206877371271086,1.8180578075615912,0.008221757113016846,1.5206877371271086,0.00837293161230949
1.521284572336264,1.8184745700888352,0.016585968596926327,1.521284572336264,0.00837458803474404
1.5219536173402846,1.8189090184420786,0.025401616727572355,1.5219536173402846,0.00882634677173964
1.5231369845730647,1.8193359979888932,0.03422990358439456,1.5231369845730647,0.008838606245315924
1.5241099945994918,1.8197525679308373,0.043059331287281004,1.5241099945994918,0.00883924906748474
1.5247327677757267,1.8201414584479123,0.05143934070673472,1.5247327677757267,0.00838902817401419
1.5251616538815258,1.8205251573790262,0.05980622698255155,1.5251616538815258,0.008375679722995024
1.5253652687207957,1.8209063508645258,0.06817329573776361,1.5253652687207957,0.00837574761008432
1.5256062108761708,1.8213064038000764,0.07699159935999306,1.5256062108761708,0.008827373398982714
1.5258350141300492,1.821704805456735,0.08582269521104134,1.5258350141300492,0.008840077930110721
1.527742637702483,1.822095980524652,0.0946518990427127,1.527742637702483,0.008837865026971167
1.5316832630227495,1.8224603894609062,0.10347821838209777,1.5316832630227495,0.008833838743922412
1.5364328246388137,1.8227859413197576,0.11230437586548617,1.5364328246388137,0.008832159415135953
1.5417386205230126,1.8230529841880763,0.1206801256695121,1.5417386205230126,0.008380005768086337
1.5473823196508796,1.823285437090896,0.12949338591607687,1.5473823196508796,0.008816325227990869
1.5529733400686019,1.8234684360792854,0.13832157162563824,1.5529733400686019,0.008830082193969383
1.558422865942842,1.823602765627725,0.14715115769806872,1.558422865942842,0.008830607829478232
1.5639399143955068,1.823684507922136,0.15552917537136904,1.5639399143955068,0.008378416433719924
1.5694534976181151,1.8237196223303807,0.16389479534514362,1.5694534976181151,0.008365693669223287
1.574862160674188,1.8237090923899881,0.17226034979214286,1.574862160674188,0.00836556107415118
1.5803411984250377,1.8236502815591726,0.18107634259831382,1.5803411984250377,0.008816188965322788
1.5858235535980385,1.8235429960538174,0.18990577961056757,1.5858235535980385,0.008830088795307538
1.5912118848094314,1.8233878299207251,0.19873513656368558,1.5912118848094314,0.008830720284010371
1.5955369691441899,1.8231882905585954,0.20756607048550058,1.5955369691441899,0.00883318797991427
1.5980330565061889,1.8229696794154924,0.21594870460778068,1.5980330565061889,0.008385484223341162
1.5997480990242272,1.8227346100882877,0.2243186093000593,1.5997480990242272,0.008373205010413895
1.6010415706637626,1.8224730667030093,0.23314076602462955,1.6010415706637626,0.008826032756298988
1.6022531872171004,1.8222009958740084,0.24197481984520663,1.6022531872171004,0.008838242440714437
1.6037720400633915,1.82191695032365,0.25080838284539,1.6037720400633915,0.008838128600155494
1.6050428567020403,1.8216351894159057,0.25919164297969,1.6050428567020403,0.008387993782095746
1.6062885761219767,1.821343901576647,0.267560516333573,1.6062885761219767,0.008373941116262553
1.6078204651819166,1.8210409532819993,0.2759280857007444,1.6078204651819166,0.00837305170076332
1.6091485863315809,1.8207083811179874,0.28474735243901517,1.6091485863315809,0.008825535113807249
1.61046148325699,1.8203642079516578,0.29357881998946184,1.61046148325699,0.008838171432090116
1.6120207204331471,1.8200073389611502,0.30240965317720403,1.6120207204331471,0.008838041087600512
1.6134129914568094,1.819655901141181,0.3107904561029558,1.6134129914568094,0.008388168228021787
1.614792191188649,1.8192939109881905,0.3191567564632823,1.614792191188649,0.008374127930122705
1.6163782683391483,1.8189196433879748,0.3275214587251152,1.6163782683391483,0.008373071131053613
1.6172548245484306,1.8185130987131168,0.3363388704090795,1.6172548245484306,0.00882677899220129
1.6174337948208641,1.8181017539411,0.34516964492246466,1.6174337948208641,0.008840349711845025
1.617489941490011,1.8176892911620774,0.35400083545546707,1.617489941490011,0.008840817370258835
1.6172593501996702,1.817298054696322,0.36238345944048983,1.6172593501996702,0.00839174897422556
1.616956113828722,1.8169100832502332,0.3707514706827578,1.616956113828722,0.008377000298060384
1.6168056074527652,1.8165241624743909,0.3791189440937677,1.6168056074527652,0.008376368313844824
1.6165193675240284,1.8161191696287906,0.3879400516145112,1.6165193675240284,0.008830399600103378
1.6162202616612684,1.8157167265537253,0.39677196012797067,1.6162202616612684,0.00884107280926842
1.6160720956547303,1.8153162248003814,0.4056042080555825,1.6160720956547303,0.008841323719287466
1.6158251597239013,1.8149373075837978,0.4139876585065567,1.6158251597239013,0.00839200927793596
1.6155173433738068,1.814581635689154,0.4219049774864276,1.6155173433738068,0.007925303926390636
1.6153229888314806,1.814228610571723,0.42980868897908836,1.6153229888314806,0.007911591628285381
1.6152204559256687,1.8138768047221874,0.4377117731491406,1.6152204559256687,0.007910910614758453
1.6151294699076906,1.8135459024301444,0.4451634992773843,1.6151294699076906,0.007459069554390074
1.6150489658795093,1.813216328524998,0.4526022463457304,1.6150489658795093,0.007446044379788554
1.6149957690797176,1.8128873132060987,0.46004035775576946,1.6149957690797176,0.007445384639373845
1.6149411595298,1.8125786031509399,0.4670273386783711,1.6149411595298,0.006993797560049577
1.614869287400235,1.81222135028288,0.4751219593762001,1.614869287400235,0.008102500469204488
1.614815281703572,1.8118330689537003,0.48393280475886646,1.614815281703572,0.00881939673378188
1.6147804417014084,1.811444121330311,0.492764614160154,1.6147804417014084,0.008840369763443778
1.614768597998327,1.8110752196512585,0.5011460804701783,1.614768597998327,0.008389580797327116
1.614760705445528,1.8107070157671852,0.5095146807576566,1.614760705445528,0.008376696536930829
1.6164700082014791,1.8103342812640837,0.5178791288050268,1.6164700082014791,0.008372748780834056
1.619329607047768,1.8099197109240859,0.5266911572007664,1.619329607047768,0.008821774935585615
1.6210851685689573,1.8094827704871377,0.5355182900825939,1.6210851685689573,0.008837940476088308
1.6230497697207853,1.809031496450071,0.5443453741862011,1.6230497697207853,0.008838611996726954
1.6270313804523777,1.808555150600831,0.5531668047046648,1.6270313804523777,0.008834282187035435
1.632107032927564,1.8080378784339945,0.5619829942674499,1.632107032927564,0.008831351476503704
1.6378156422703853,1.8075026336936817,0.5703455422414972,1.6378156422703853,0.00837965963212563
1.6428048275662714,1.8068903973123864,0.5791407367107443,1.6428048275662714,0.008816477705889987
1.6456433573900962,1.8062414799238935,0.5879524233886274,1.6456433573900962,0.008835548420232408
1.647456124022451,1.805573144386301,0.5967646163802289,1.647456124022451,0.0088375006484888
1.648723285276268,1.8049252760818728,0.6051269210016134,1.648723285276268,0.008387363824272206
1.649866209250289,1.8042690190408612,0.6134753042014414,1.649866209250289,0.008374137290195791
1.6513381382458778,1.8036018800757458,0.6218218098977103,1.6513381382458778,0.008373125565559435
1.652529769013751,1.8028864505063285,0.6306179777510745,1.652529769013751,0.008825214352827647
1.6536957816869065,1.802160516040781,0.639426487943412,1.6536957816869065,0.008838372738054321
1.6551763582236072,1.8014230294024156,0.6482337614895397,1.6551763582236072,0.00883809673278638
1.656444210041589,1.8007111174653914,0.6565910926667055,1.656444210041589,0.008387598166990612
1.6576972634717764,1.7999902119533666,0.6649341358762397,1.6576972634717764,0.008374131283507778
1.6592138178918756,1.7992576408316072,0.6732750920081242,1.6592138178918756,0.008373064531129374
1.66055624527415,1.798472321807923,0.6820658956519552,1.66055624527415,0.008825811842167988
1.6618892034429014,1.7976747423984,0.6908678354286069,1.6618892034429014,0.008838001852585108
1.6634389184457024,1.7968646012152483,0.6996686488512623,1.6634389184457024,0.008838022722138225
1.664854318020943,1.7960831268963307,0.7080202882335315,1.664854318020943,0.008388121510958005
1.666262123309679,1.7952914696330455,0.7163566205957071,1.666262123309679,0.00837383773876528
1.6678422849420107,1.7944873421545966,0.7246909034169807,1.6678422849420107,0.008372985796391421
1.6693173574805296,1.793625898569979,0.7334746940705553,1.6693173574805296,0.008825931299036008
1.670788355424872,1.7927506928024513,0.7422689097880625,1.670788355424872,0.00883765892199759
1.6723943326601935,1.791862019184723,0.7510618873734387,1.6723943326601935,0.008837770964206699
1.6750787659616095,1.79095606822442,0.7598524204759706,1.6750787659616095,0.008837093377869339
1.6796379312992575,1.7900675479279289,0.7681857264588684,1.6796379312992575,0.008380540371710982
1.6849800843797658,1.789138424836892,0.7764997533761386,1.6849800843797658,0.008365782288548508
1.6902681432540672,1.7881650083198943,0.7848083392207932,1.6902681432540672,0.008365413226706605
1.6960491256520192,1.7870913485792213,0.793559037344203,1.6960491256520192,0.008816317989148854
1.7019327318461759,1.7859679474668992,0.8023134738084204,1.7019327318461759,0.008826221607527588
1.706779167271713,1.7847911197542103,0.8110676321327991,1.706779167271713,0.008832905039319766
1.7098364465657852,1.7836407637779923,0.819372244216237,1.7098364465657852,0.008383907247125505
1.7118825090103744,1.7824714753879491,0.8276624737772537,1.7118825090103744,0.008372284127610827
1.7137845978348931,1.7812861816486787,0.835950483235396,1.7137845978348931,0.008372336712448364
1.716336231577199,1.7800184900606877,0.8446814152353473,1.716336231577199,0.008822483525064668
1.720137958589657,1.778721800830616,0.8534195418051769,1.720137958589657,0.008833813384362644
1.7248069645704232,1.7773882634330669,0.8621506785444968,1.7248069645704232,0.008832387601966078
1.7298561447046426,1.7760120283605334,0.8708744605000625,1.7298561447046426,0.008831669977027244
1.7347319322013766,1.7746645255699678,0.8791467013667852,1.7347319322013766,0.008381272739128576
1.7396038337120792,1.7732789364496697,0.8873985738556146,1.7396038337120792,0.008367392472101935
1.744499975891495,1.7717764016605704,0.8960877552593256,1.744499975891495,0.008818133830865285
1.7494605820272986,1.7702288286223573,0.9047824606904825,1.7494605820272986,0.008831358040708889
1.754637288094235,1.7686372481761805,0.9134690928922428,1.754637288094235,0.008831234756550775
1.7599102100981612,1.767000171333309,0.9221471470685559,1.7599102100981612,0.008831117985651234
1.7650046450346262,1.7654034934317613,0.9303752363301229,1.7650046450346262,0.008381577012567733
1.7700663410514332,1.763767801075578,0.9385807013935537,1.7700663410514332,0.008366907815391521
1.7752880082261973,1.762090382084344,0.9467771807162972,1.7752880082261973,0.008366361679984629
1.7803853130324374,1.7602777856414473,0.9554067859142996,1.7803853130324374,0.008817913116956398
1.7854700097325356,1.7584186286273988,0.9640400137854742,1.7854700097325356,0.008831143090139099
1.790702472264372,1.7565148859422104,0.9726636181989742,1.790702472264372,0.008831239397272875
1.79600154357127,1.7545656594782184,0.9812770907422591,1.79600154357127,0.00883127358096498
1.8013303659649456,1.7525705636812055,0.9898800834396555,1.8013303659649456,0.008831301749499587
1.8064846143611533,1.7506338936033268,0.9980358166729768,1.8064846143611533,0.008382522028819978
1.8115095207274923,1.7485532042927103,1.006604323649762,1.8115095207274923,0.008817515512803421
1.8166456322783586,1.7464257651272928,1.0151756645385048,1.8166456322783586,0.00883141449789265
1.821902159829454,1.7442540344239437,1.0237358482246246,1.821902159829454,0.00883137356179548
1.8272132105681638,1.7420370709615547,1.0322844169749785,1.8272132105681638,0.008831361994228034
1.8325488453954755,1.7397745684021557,1.0408209915234654,1.8325488453954755,0.008831309237772221
1.8378957219399852,1.7374662910518632,1.049345294768768,1.8378957219399852,0.008831301724193899
1.8431616736001037,1.7352324378082453,1.057423897777725,1.8431616736001037,0.008381761562485041
1.8483634393942632,1.7328383364873141,1.0659096009433744,1.8483634393942632,0.00881696542753774
1.8536155950876874,1.7303959457894933,1.074396526294306,1.8536155950876874,0.008831374424917562
1.8599808387009147,1.727904883591539,1.0828693645815521,1.8599808387009147,0.008831442663342192
1.8677124185153493,1.725355853295409,1.0913210319189282,1.8677124185153493,0.008827697108094326
1.8760866791435113,1.7227385397587904,1.0997503714191572,1.8760866791435113,0.008826329619897988
1.8848430520845756,1.7201853304797456,1.107729841675488,1.8848430520845756,0.008377996371106106
1.8938468959194457,1.717425740624115,1.1160973989100615,1.8938468959194457,0.008810865465160913
1.9028776938302188,1.7145862475016658,1.1244527093269738,1.9028776938302188,0.008824620861850038
1.910855567195427,1.7116741877794073,1.1327858990314528,1.910855567195427,0.008827351951567017
1.9180547687649416,1.7088500384191845,1.140675218795027,1.9180547687649416,0.008379569555816766
1.9257785925700712,1.7059733757620945,1.1485280305632544,1.9257785925700712,0.008363123860729595
1.9338930213075425,1.702876987465321,1.1567782782628182,1.9338930213075425,0.008812162480830402
1.9422395378750994,1.6997076232182553,1.1650158957773655,1.9422395378750994,0.00882627962657849
1.950889879464604,1.696468499828051,1.1732262182473905,1.950889879464604,0.00882617218270554
1.9594946478914943,1.6933257448933992,1.1809944762794287,1.9594946478914943,0.008379901039487544
1.968113941154736,1.690123027050994,1.188718769858248,1.968113941154736,0.008361944323532065
1.9768914246836709,1.6868534591203437,1.1964142520486767,1.9768914246836709,0.00836125113821741
1.9855852687736757,1.6836945780095143,1.2036723921681025,1.9855852687736757,0.007915751882517134
1.9941991051826669,1.680115664440511,1.2117058061123003,1.9941991051826669,0.008794564340160705
2.0029191731080123,1.6764545431003128,1.2197360641763806,2.0029191731080123,0.008825466222437309
2.011744927788402,1.6727228376413883,1.2277345475133967,2.011744927788402,0.008826174784395107
2.0206214224230887,1.6689201294326055,1.2356998027542685,2.0206214224230887,0.008826430806015499
2.0294639205170517,1.665242627215731,1.2432300969613945,2.0294639205170517,0.008380295543773647
2.0383003202075045,1.6615068903435015,1.2507117580206901,2.0383003202075045,0.008362474644787581
2.048147318530114,1.657497904757897,1.2585584458483912,2.048147318530114,0.008811496767914977
2.059310761427978,1.6534015079618916,1.2663729807066664,2.059310761427978,0.008823118596138352
2.071149375680755,1.6492158143954718,1.2741388260960138,2.071149375680755,0.008822039743915032
2.083315572233032,1.6449371749570885,1.2818534066346996,2.083315572233032,0.008821649977841956
2.095641424047633,1.6405643614791696,1.2895148625690471,2.095641424047633,0.008821530748493577
2.1080454547308514,1.6360972106608727,1.2971217053172965,2.1080454547308514,0.008821535752350939
2.120461364738302,1.6317655309023387,1.3042929954416715,2.120461364738302,0.008377998065078053
2.1328872030828947,1.627356211909105,1.3113923539037156,2.1328872030828947,0.008357211529971436
2.1453399511625992,1.6228593336372519,1.318436017510827,2.1453399511625992,0.00835674046515804
2.157785530177452,1.6185174191779268,1.3250538452166565,2.157785530177452,0.007915040411529248
2.170219143909888,1.613606583196138,1.3323393908085173,2.170219143909888,0.008786096096168903
2.182667736043912,1.6085857739001166,1.3395921360182728,2.182667736043912,0.008821045236515088
2.1951312838877755,1.6034746726607878,1.3467827107413382,2.1951312838877755,0.00882200208153768
2.207601422271939,1.5982742580128608,1.353909592721942,2.207601422271939,0.008822514339791651
2.2200741928688914,1.5929853300838859,1.3609713884832424,2.2200741928688914,0.008822795362707416
2.2325404943764573,1.5876137808054689,1.3679635694977044,2.2325404943764573,0.008817263577179971
2.2449007586170926,1.5821706082864984,1.3748736992050727,2.2449007586170926,0.008796477683932978
2.2572327608234866,1.5766352202398106,1.3817192226895922,2.2572327608234866,0.00880350569969268
2.269570069685614,1.5710158322937537,1.3884956818909377,2.269570069685614,0.008803290305095562
2.280556390864657,1.5653136333041868,1.3952082171675588,2.280556390864657,0.00880756510941023
2.290103891815837,1.5595407300179194,1.401865231542645,2.290103891815837,0.008811484139615817
2.299164605281014,1.5537053720806941,1.4084695858907255,2.299164605281014,0.008812996006497854
2.309506564489661,1.5478094222459189,1.4150160894489392,2.309506564489661,0.008810160798299398
2.3212581364502127,1.5418445467014465,1.4214925969843741,2.3212581364502127,0.008804821981027765
2.3334492597127543,1.535803148361936,1.4278958028679527,2.3334492597127543,0.0088033822752471
2.3457830144302427,1.5296838759065283,1.4342239833035308,2.3457830144302427,0.008802917869021971
2.358164913563739,1.5234870029885195,1.4404758411837446,2.358164913563739,0.008802667829490246
2.37056422379103,1.5172131637082586,1.446650273811825,2.37056422379103,0.008802538133586647
2.3829709156052234,1.5108631227536726,1.452746246385693,2.3829709156052234,0.00880249406397252
2.3940238671643397,1.5044356956834013,1.4587708292719765,2.3940238671643397,0.0088095072335152
2.403628672691686,1.4979454725218493,1.4647299752823344,2.403628672691686,0.00881103954477053
2.412733178384256,1.4913988335087416,1.4706295136826248,2.412733178384256,0.008812663371787521
2.42169856769822,1.4851378486038143,1.476170219334257,2.42169856769822,0.008360583179285756
2.4306127116903604,1.4788367150634258,1.4816468232949052,2.4306127116903604,0.008348501352673746
2.440927908214881,1.4721366279465942,1.487360063321035,2.440927908214881,0.008805241562234795
2.4512841334827744,1.4653736738803038,1.4930040512167613,2.4512841334827744,0.008808640477954403
2.4606347967504036,1.458553023466506,1.498583227057053,2.4606347967504036,0.008811837216161774
2.4710009333326663,1.4520321304036632,1.5038125136063898,2.4710009333326663,0.008358677177167904
2.481311181923496,1.4454678701717116,1.508964011378796,2.481311181923496,0.00834430594428847
2.490670236081191,1.4388540997282748,1.5140621107779946,2.490670236081191,0.008350603389132197
2.4997785022265373,1.4321806332240181,1.5191023394453291,2.4997785022265373,0.00836295762290216
2.5096598723373296,1.4250975636386003,1.5243488463728594,2.5096598723373296,0.008814516985773752
2.5197743621636706,1.4179524695685304,1.5295305457107202,2.5197743621636706,0.008826232338780554
2.529282111204532,1.4107555789283301,1.5346419498654955,2.529282111204532,0.008827326170503495
2.5384798869428287,1.4035108879257607,1.53968641070302,2.5384798869428287,0.0088279178102216
2.547521380276526,1.3962203181572745,1.5446649060999589,2.547521380276526,0.008828240139830084
2.5564840008434233,1.3888851300334446,1.549577681758951,2.5564840008434233,0.008828383175166434
2.5654067794157074,1.3815062248149634,1.5544246584427324,2.5654067794157074,0.008828444098279624
2.5742311926306196,1.374079012919198,1.5592095279357157,2.5742311926306196,0.008835069473947672
2.5820044593289215,1.3666157262524943,1.5639288316853768,2.5820044593289215,0.00883020247508305
2.5885216057697757,1.359117610705861,1.5685950478775428,2.5885216057697757,0.008831495360509305
2.5941765297290607,1.351970889824629,1.572981897757678,2.5941765297290607,0.00838570636411019
2.599451631154875,1.3448147543717663,1.5773209324764281,2.599451631154875,0.008368840834323304
2.604506047456982,1.3380203600036085,1.581393507154654,2.604506047456982,0.007921468256566002
2.6093765909351054,1.330450632477836,1.5858794019945346,2.6093765909351054,0.00879909241506779
2.6143818137893766,1.3228299163950092,1.5903452814802308,2.6143818137893766,0.008832858721604058
2.6195502513368965,1.3151861422992532,1.5947725011543072,2.6195502513368965,0.008833320806439676
2.6247208777487745,1.3079081152184096,1.5989378591846484,2.6247208777487745,0.00838569530274153
2.629905489961444,1.3006232815927392,1.6030571641365579,2.629905489961444,0.008368839479911374
2.635117942867968,1.2937090201595836,1.606920034773876,2.635117942867968,0.007920150296975282
2.6403454549277323,1.2860057686700233,1.6111704819688064,2.6403454549277323,0.00879808984202285
2.645619960864644,1.2782504673312047,1.6153972175815612,2.645619960864644,0.008832326578881116
2.65092102814929,1.2704722599891447,1.6195829614989703,2.65092102814929,0.008832947503421715
2.6562449092006575,1.2630675758901524,1.6235172598180163,2.6562449092006575,0.008384989556887821
2.6615764830985817,1.255656502939582,1.6274043650428225,2.6615764830985817,0.008368607369651797
2.6669044527516994,1.2482252762397335,1.631251761537583,2.6669044527516994,0.008368129423738541
2.6722443354619605,1.240374221803863,1.6352634258478533,2.6722443354619605,0.008816604011369633
2.677588622787253,1.232487792844439,1.6392403191295375,2.677588622787253,0.00883240861294037
2.6829230467751453,1.2245798135076382,1.643175302403246,2.6829230467751453,0.00883290612174927
2.68827448443372,1.217053142052146,1.646870653949328,2.68827448443372,0.008384891546588571
2.694660547533549,1.2091186507491194,1.6507100538181674,2.694660547533549,0.008814598322705798
2.7023514103168793,1.2011445775064755,1.6545003048764513,2.7023514103168793,0.00882903432793594
2.710660568888852,1.1931412106692483,1.6582262974641782,2.710660568888852,0.008828187894184426
2.7192661877314115,1.1851071090368697,1.6618843754289059,2.7192661877314115,0.008827702047272278
2.7280138099000486,1.1770418636432962,1.6654724761586759,2.7280138099000486,0.008827380704690028
2.736829228624196,1.16894560971167,1.6689895024528387,2.736829228624196,0.008827162719651581
2.745676874201147,1.1608187439268105,1.6724348207965047,2.745676874201147,0.008827013423254808
2.754539608662136,1.1526617122855616,1.6758078985285527,2.754539608662136,0.008826937100873329
2.7623979783759673,1.1444743657173624,1.6791118840401331,2.7623979783759673,0.008828871054021364
2.7689385345734734,1.1362616250480868,1.6823569307315196,2.7689385345734734,0.008830596657647282
2.7748313791914336,1.1280277872324733,1.6855509891115206,2.7748313791914336,0.008831652965820223
2.7803456190300397,1.1201949049603364,1.6885384853394678,2.7803456190300397,0.008383267763894734
2.785612944096596,1.112781460377424,1.6913205313484545,2.785612944096596,0.007918266260996253
2.7908418299460176,1.1053681868395453,1.6940580670980407,2.7908418299460176,0.007902577207954063
2.7960595633304255,1.0970964543689323,1.6970632122781764,2.7960595633304255,0.008800707677174903
2.8012780508670967,1.0891954870464198,1.6998875353604266,2.8012780508670967,0.008390595062588982
2.8065443146051057,1.0813012732555223,1.702662860627518,2.8065443146051057,0.008367857653817522
2.8118406455020133,1.0733931703525865,1.7053964008979086,2.8118406455020133,0.008367217813184235
2.8171556380022316,1.065888260183641,1.7079462153531,2.8171556380022316,0.00792623683722892
2.822476795990325,1.0583923254305265,1.7104484375818745,2.822476795990325,0.007902540977756643
2.827806076832562,1.0500208093593548,1.7131927662188005,2.827806076832562,0.008809859306330497
2.8331575108766955,1.0420411863409367,1.715762031385019,2.8331575108766955,0.008383048789695367
2.8385055037380815,1.0340630872681609,1.7182835164874255,2.8385055037380815,0.008367075470956614
2.843839427262031,1.026071679414693,1.7207624441719434,2.843839427262031,0.00836705933680039
2.848113210881213,1.018065552199207,1.7232023981509899,2.848113210881213,0.008369674331203608
2.8505424933168486,1.009617803821637,1.7257443206507144,2.8505424933168486,0.008821894504319491
2.8522149172632996,1.0011496512018219,1.7282739870390238,2.8522149172632996,0.008837919485298825
2.8539393471358654,0.9926770050491417,1.7307895563549165,2.8539393471358654,0.008838202408385261
2.8562804246680424,0.9842006887344892,1.7332883293850245,2.8562804246680424,0.008836956768143635
2.860150818960007,0.9757194487384752,1.7357613117208073,2.860150818960007,0.008834425476683894
2.865045081966134,0.9672290762985084,1.7381974403110465,2.865045081966134,0.008832957980061264
2.8701740982794792,0.9587270155490325,1.7405905991011013,2.8701740982794792,0.008832454131338305
2.8754085684109425,0.9502127971760542,1.7429393168214389,2.8754085684109425,0.00883223581164978
2.881013124335544,0.9421220185591015,1.7451246806304623,2.881013124335544,0.008380722737707593
2.886716583424132,0.9340326784787107,1.7472602059803737,2.886716583424132,0.008366474254805916
2.8922108474214285,0.9259315703699548,1.7493500846173027,2.8922108474214285,0.008366334042269887
2.897903125399356,0.9173835168420873,1.751504481072887,2.897903125399356,0.00881536404257487
2.9026648920401756,0.9088076136802381,1.7536171748429707,2.9026648920401756,0.008832303776906997
2.9058832301181403,0.9002200868040232,1.755694964507757,2.9058832301181403,0.008835317070756769
2.9081379857925675,0.8920628833826275,1.7576447521570142,2.9081379857925675,0.008386992281815057
2.909994663683865,0.8839150357495492,1.7595747455568398,2.909994663683865,0.008373308520246339
2.911803043204373,0.8757639875441162,1.761490022471391,2.911803043204373,0.008373044398945055
2.9135902644055114,0.8676096558227493,1.7633906757477587,2.9135902644055114,0.008372909213592256
2.9152021424130523,0.8590125684327364,1.7653789426101951,2.9152021424130523,0.008824007973012098
2.9167715845125373,0.8503990296941916,1.7673568349631124,2.9167715845125373,0.008837709418177403
2.9184517146817623,0.8417819528782671,1.7693208886797147,2.9184517146817623,0.008838072179680532
2.920041717513934,0.8336005464123212,1.7711714609729599,2.920041717513934,0.008388088553034469
2.921619397387073,0.8254303612450188,1.773005828520227,2.921619397387073,0.008373579280479465
2.9233031894199777,0.817257635615914,1.7748269693906205,2.9233031894199777,0.008373171339369755
2.9243631056411323,0.8086406800937114,1.7767338167000801,2.9243631056411323,0.00882541722148094
2.924738070731757,0.8000080261134921,1.7786370826059517,2.924738070731757,0.008839973747169662
2.9249011883075684,0.7913741481644815,1.7805384407690625,2.9249011883075684,0.008840758525309914
2.924818804704112,0.7831788637420828,1.7823426048159505,2.924818804704112,0.008391525169603795
2.9246580215071365,0.7749979674864792,1.7841449383491887,2.9246580215071365,0.008377080022894837
2.9245825871999265,0.7668180563444402,1.7859482855382345,2.9245825871999265,0.008376336154661688
2.9249572826682635,0.7581983748326707,1.7878477582098073,2.9249572826682635,0.008826488871255273
2.9259973061076368,0.749565274162553,1.7897441741754672,2.9259973061076368,0.008838937758305345
2.9274425289853863,0.7409301948068183,1.791629936941257,2.9274425289853863,0.008838591329429983
2.929005071919757,0.7327320830387807,1.79340714851158,2.929005071919757,0.008388534885599932
2.930631476573581,0.7245457470759975,1.7951680268164083,2.930631476573581,0.008373576828331637
2.932337298674169,0.7163568976824041,1.796915309969813,2.932337298674169,0.008373186538536408
2.934029935105024,0.7077239765441308,1.7987419320992015,2.934029935105024,0.008824050984849187
2.9357281549921947,0.6990747133637301,1.8005567344192066,2.9357281549921947,0.00883760493711567
2.9374664493160423,0.6904219817824119,1.8023566682548722,2.9374664493160423,0.008837959358987508
2.9391872929622616,0.6822071061296088,1.8040508064268472,2.9391872929622616,0.008387746189338357
2.940906784189176,0.6740033871296307,1.8057279254769902,2.940906784189176,0.00837339439767134
2.942654473111057,0.665797185010954,1.8073907676586374,2.942654473111057,0.008372980194270107
2.94438508828835,0.6571463568955416,1.809127919382157,2.94438508828835,0.008823521020144786
2.9461156706092257,0.648478679380114,1.8108528188593258,2.9461156706092257,0.008837641750930221
2.947868667933898,0.6398077153285504,1.812562647907967,2.947868667933898,0.008837937143875062
2.9496126778257317,0.6315759639623627,1.8141709641701942,2.9496126778257317,0.00838739600555961
