x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
-1.9606112519929977,-0.623990263408637,0.00782342428345074,-8.061833703358559e-05,0.0033072996595900866,0.027663510186587633,0.9996118173940332
-1.9606100019899233,-0.6239902270729164,0.0078385476578907,-7.909618555584343e-05,0.0033111764697550715,0.02766391297116637,0.9996117935345217
-1.960608818158437,-0.6239901432137873,0.00784002774635842,-8.000687660447815e-05,0.0033110465409465716,0.027664311814064327,0.9996117828545027
-1.9606076561758932,-0.6239900095055094,0.007844974113762372,-8.341501719517027e-05,0.003310524045752613,0.027664704172678585,0.9996117734478299
-1.9606065081389898,-0.62398989859047,0.007828200091887956,-8.568899109937469e-05,0.0033079853997185805,0.027665098773665395,0.9996117707389383
-1.9606052938860574,-0.6239898052697115,0.007816273695635154,-8.707704942825971e-05,0.003307846975793741,0.02766549242606658,0.9996117601823198
-1.9606040602988721,-0.6239897203777183,0.00783165191876074,-8.799932260333812e-05,0.003310798219674089,0.027665885572396087,0.9996117394502544
-1.9606028684323507,-0.6239896493594909,0.007843452264776712,-8.826852601266286e-05,0.0033117838464807965,0.02766628160499834,0.9996117252006272
-1.9606017151950532,-0.6239895915844211,0.007843036921945781,-8.788696161769162e-05,0.0033106322876962093,0.02766668044505217,0.9996117180099928
-1.9606005573579908,-0.6239895448715899,0.007822566365712004,-8.696732337320745e-05,0.003307923538004013,0.02766708146832109,0.99961171595854
-1.9605993288130321,-0.6239895040487287,0.007819081230384424,-8.571821069850343e-05,0.0033089324093370756,0.027667481770924644,0.999611701647772
-1.960598106231002,-0.623989461767668,0.00783532127858126,-8.453237622437476e-05,0.0033114456632111046,0.027667882451796074,0.9996116823359611
-1.9605969267584227,-0.6239894267910392,0.007844844436206042,-8.301237919792218e-05,0.003311750039641352,0.027668285519381428,0.9996116702985404
-1.9605957820346802,-0.6239893974962168,0.007839840355742195,-8.121507358713752e-05,0.0033099451484869804,0.02766869058735315,0.9996116652122499
-1.9605946322205987,-0.6239893413015659,0.00783091945521576,-8.079371438702088e-05,0.0033073450371570857,0.027669093502229944,0.9996116627000436
-1.9605934831750762,-0.6239892095150573,0.007816456897603324,-8.417496454288064e-05,0.0033040502229650967,0.027669487130807635,0.9996116624212712
-1.9605923040211537,-0.6239891255907557,0.007820147269214981,-8.511022291475807e-05,0.0033035088531832334,0.02766988160100394,0.9996116532122329
-1.9605910883799986,-0.6239890716720611,0.007835835767694378,-8.451806096540844e-05,0.0033057481955849626,0.027670278498655103,0.9996116348729498
-1.9605898946408835,-0.6239890762837329,0.007842786068179938,-8.101677554223612e-05,0.003306414445808334,0.02767068387116418,0.9996116217381114
-1.960588713733486,-0.6239890810345087,0.007845007733297674,-7.749146284166458e-05,0.0033067028057171552,0.027671092285031944,0.9996116097582006
-1.9605875478260877,-0.6239890832959115,0.007828188492677487,-7.410095409873972e-05,0.0033049087641531206,0.027671503134532597,0.9996116045751896
-1.960586317173339,-0.6239890805122522,0.00781626550087836,-7.095444200913886e-05,0.003305476824274763,0.02767191311288522,0.9996115915760003
-1.9605851449088363,-0.6239889978806153,0.007818832802951805,-7.182703441179313e-05,0.0033046074751054127,0.027672315749481063,0.9996115832418978
-1.960583940830526,-0.6239888777661093,0.00783545655968642,-7.454682797731911e-05,0.0033063105755975226,0.027672710864590253,0.9996115664729741
-1.9605827792531074,-0.6239887757311618,0.00784486483930985,-7.639294317032514e-05,0.00330582481210883,0.027673106515976476,0.9996115569871055
-1.9605816307411876,-0.6239886982351549,0.00784336513941892,-7.70015333958259e-05,0.003304411303226097,0.02767350407332846,0.9996115506080383
-1.9605804322678642,-0.6239886381019641,0.00782536264770113,-7.671071402383553e-05,0.003303946865199652,0.027673903713139363,0.9996115411017693
-1.9605791998674957,-0.6239885347488044,0.007815274306834945,-7.856231773685626e-05,0.0033050716819641194,0.027674298564487384,0.9996115263081469
-1.960577959956533,-0.6239884335778682,0.007831334613415878,-8.02848290727409e-05,0.0033083349852047403,0.027674692177149594,0.999611504479051
-1.9605767618677266,-0.6239883469415789,0.00784341877357872,-8.132333964778751e-05,0.0033096539207122452,0.02767508779903449,0.9996114890760086
-1.9605756024914847,-0.6239882742863633,0.007843028181191404,-8.167413801097644e-05,0.003308834960937492,0.027675485819735824,0.999611480738981
-1.9605744385828052,-0.6239882135096245,0.007822559997833397,-8.144623430049897e-05,0.0033064540924260164,0.02767588584763599,0.9996114775603542
-1.9605732040318402,-0.6239881594828394,0.007819075477468379,-8.084595953421469e-05,0.0033077858216908097,0.02767628506375079,0.999611462150149
-1.9605719755026443,-0.6239881048869395,0.007835315249952486,-8.026471690073127e-05,0.003310617044340906,0.02767668463679263,0.9996114417611858
-1.9605708093180414,-0.6239880494007385,0.00783921663999249,-7.97769623773479e-05,0.0033099283674619742,0.02767708626793984,0.9996114329606058
-1.960569662027461,-0.6239879138956761,0.007845589854142578,-8.331422803652034e-05,0.003308364983383695,0.027677479255179306,0.9996114269664764
-1.9605685305680314,-0.6239877946070079,0.007837962696710063,-8.602518995055671e-05,0.00330572976160362,0.02767787133276136,0.9996114245990276
-1.9605673772999281,-0.6239877374067818,0.007823537603109472,-8.565282316411193e-05,0.003303036661690361,0.027678269007793518,0.9996114225223408
-1.9605661736656168,-0.6239877192907931,0.0078176161868292,-8.32931901987821e-05,0.0033030182122530667,0.027678670904924242,0.9996114116544844
-1.960564908609353,-0.6239877177910415,0.007828100431611619,-8.0019265732756e-05,0.0033070684790314385,0.027679075093982593,0.9996113873385668
-1.9605636811174556,-0.6239877115245129,0.007841342636035547,-7.701970719464253e-05,0.0033097755235653704,0.027679482300648945,0.9996113673390857
-1.9605625107049887,-0.6239876549851757,0.007841904877030107,-7.658271970738239e-05,0.003308939743011843,0.027679886946003672,0.9996113589348214
-1.96056136902382,-0.623987540209533,0.007843225339239842,-7.906239186639724e-05,0.0033072837721753105,0.02768028401436323,0.9996113532268793
-1.9605602225970329,-0.6239874438674572,0.007822591230942803,-8.063018078752856e-05,0.0033040855390994686,0.027680680940917673,0.9996113526867187
-1.960559004903517,-0.6239873602976169,0.007819085880839878,-8.152483137799114e-05,0.00330461806432947,0.027681076169204274,0.9996113399092997
-1.9605578056913615,-0.6239873100764095,0.007828196510791712,-8.075182097246888e-05,0.003305617665242056,0.027681475007075712,0.9996113256223279
-1.9605565863976862,-0.6239872902264133,0.00784188570282993,-7.844706834460354e-05,0.003307978233597305,0.027681878079138453,0.9996113068348494
-1.9605554089634893,-0.6239872720148969,0.007844844658941594,-7.606966061739326e-05,0.0033080995995628487,0.027682284331124105,0.9996112953666825
-1.9605542463758892,-0.6239872548546321,0.007828177318309265,-7.365102146221179e-05,0.0033061646574287324,0.027682692644408594,0.9996112906418876
-1.9605530951875614,-0.6239871489771976,0.00782262549332668,-7.57124205686923e-05,0.003303757232281604,0.027683091982829963,0.9996112873882775
-1.9605518872807899,-0.6239870297568527,0.007819190671367516,-7.839660224946353e-05,0.003303858897307931,0.027683485622529105,0.9996112759438776
-1.9605506974542208,-0.6239869492316117,0.007828210596039012,-7.914640382805254e-05,0.0033044357123568784,0.027683881435015892,0.9996112630163596
-1.9605494871375762,-0.6239869039123005,0.007841891313576219,-7.812303001876495e-05,0.0033063848829684183,0.027684281010987143,0.999611245585354
-1.960548318304163,-0.6239868645805731,0.007844849764510083,-7.680970766500807e-05,0.003306106575090196,0.027684683826070595,0.9996112354515796
-1.960547163972103,-0.623986830182213,0.007828181773345872,-7.526062952576043e-05,0.003303783147496928,0.02768508897624213,0.9996112320302978
-1.9605459443598485,-0.6239867974028916,0.007816270280439396,-7.362249555577081e-05,0.0033038406264149674,0.02768549360627546,0.9996112207556597
-1.9605447062286119,-0.6239867590007102,0.007831648922850354,-7.2219628254907e-05,0.003306968940592728,0.02768589700550341,0.9996111993408998
-1.9605435105271667,-0.6239867222198512,0.007843449013231113,-7.077560628529337e-05,0.0033081148213849653,0.027686302115723357,0.9996111844323768
-1.9605423621405162,-0.6239866417363954,0.007843001613305044,-7.155818366935624e-05,0.0033062075852940587,0.027686704158906388,0.9996111795511526
-1.960541212383668,-0.6239864509140707,0.007846418208358004,-7.784193395364621e-05,0.0033048610340659927,0.02768709207090937,0.9996111727901184
-1.9605400535436812,-0.6239862848424825,0.007833754344336667,-8.28481323681635e-05,0.003303342695976659,0.02768747820690584,0.9996111667112179
-1.960538862152468,-0.6239861894793647,0.007819459896666095,-8.434407289558187e-05,0.00330237856376195,0.027687870015987583,0.9996111589192455
-1.9605376252360533,-0.6239861370023507,0.007817550930342572,-8.364486991549551e-05,0.0033042961637502434,0.02768826606271844,0.999611141671019
-1.9605363809994556,-0.6239860910985566,0.007825268155485824,-8.259428610594601e-05,0.003307376526662993,0.027688664935277586,0.9996111205227745
